text,leaf_labels
【宏裕行】花枝蝦漿,蝦;花枝
【宏裕行】花枝月亮蝦餅,蝦;花枝
【老協珍】預購老協珍鮑魚干貝佛跳牆,佛跳牆;鮑魚;干貝
【老協珍】預購老協珍經典獅子頭,加工肉品
【老協珍】預購老協珍經典烏參佛跳牆,佛跳牆
【老協珍】預購老協珍經典牛雙寶,牛
【老協珍】預購老協珍絕品海鮮羹,羹;海鮮
【老協珍】預購老協珍頂級羊肉爐,火鍋;羊
【老協珍】預購老協珍紅燒元蹄,豬
【老協珍】預購老協珍京都排骨,排骨
【老協珍】預購老協珍私房封肉刈包,肉類;包子饅頭
【老協珍】預購老協珍川味酸菜魚,魚類;酸菜
【老協珍】預購老協珍X子油飯櫻花蝦干貝飯,飯類;蝦;干貝
【老協珍】冷凍壽喜燒豬肉米漢堡,米;豬;堡
【老協珍】冰糖紅燒豬腳+開運麵線,豬;麵線;糖
【老四川】老四川酸菜魚,魚類;酸菜
【老四川】老四川水煮牛,牛
【竹南懷舊】極品傳香滷豬腳,豬
【Tree Top 樹頂】100%嚴選蔓越莓綜合果汁,蔬果汁;蔓越莓
【Tree Top 樹頂】100%蔓越莓綜合果汁,蔬果汁;蔓越莓
【Tree Top 樹頂】100%蜜桃綜合果汁,蔬果汁;水蜜桃
【Tree Top 樹頂】100%純蘋果汁,蔬果汁;蘋果
【Tree Top 樹頂】100%柳橙汁,蔬果汁;柳橙
【Tree Top 樹頂】100%石榴莓綜合果汁,蔬果汁;莓果;水果
【Sunkist】柳橙綜合果汁飲料,蔬果汁;柳橙
【Sunkist】芭樂汁,蔬果汁;芭樂
【Q-Life享活】雙木耳飲品,飲品類;木耳
【MIPPEUM 美好生活】NFC 100%蘋果汁,蔬果汁;蘋果
【MIPPEUM 美好生活】NFC 100%酸櫻桃汁,蔬果汁;水果
【MIPPEUM 美好生活】NFC 100%紅石榴汁,蔬果汁;水果
【MIPPEUM 美好生活】NFC 100%ABC綜合蔬果汁,蔬果汁
【MALEE】COCO香水椰子水,蔬果汁;椰子
【Malee COCO】100%椰子水,蔬果汁;椰子
【LOTTE 樂天】LOTTE樂天蘋果汁,蔬果汁;蘋果
【LOTTE 樂天】LOTTE樂天粒粒橘子汁,蔬果汁;柑橘
【LOTTE 樂天】LOTTE樂天粒粒葡萄汁,蔬果汁;葡萄
【LOTTE 樂天】LOTTE樂天草莓汁,蔬果汁;草莓
【LOTTE 樂天】LOTTE樂天水梨汁,蔬果汁;水果
【Lindy's】Lindy's 椰子水,蔬果汁;椰子
【KohCoconut 酷椰嶼】100%椰子水,蔬果汁;椰子
【KohCoconut 酷椰嶼】100% 純椰子汁,蔬果汁;椰子
【Juver】西班牙茱兒蘋果汁,蔬果汁;蘋果
【jans】100%椰子水,蔬果汁;椰子
【INNOCENT】100%椰子水,蔬果汁;椰子
【IF】100%椰子水,蔬果汁;椰子
【HYDRO COCO】椰子水,蔬果汁;椰子
【HT 農場】NFC100%紅石榴原汁,蔬果汁;水果
【HAITAI】韓國葡萄汁,蔬果汁;葡萄
【HAITAI】韓國水梨汁,蔬果汁;水果
【HAITAI】葡萄汁,蔬果汁;葡萄
【HAITAI】水梨汁,蔬果汁;水果
【GOLD-PAK】福岡甘王草莓風味果汁棒,蔬果汁;草莓
【GEN TREE】金樹100%椰子水,蔬果汁;椰子
【FOCO】火烤純100%椰子水,蔬果汁;椰子
【fOCO】Life+火烤純100%椰子水,蔬果汁;椰子
【EVERALOE 唯樂】蘆薈飲-荔枝風味,飲品類;荔枝;蔬菜
【EVERALOE 唯樂】蘆薈飲-白葡萄風味,飲品類;葡萄;蔬菜
【Day Juice 果日飲】綜合冷壓蔬果纖活飲,蔬果汁
【Day Juice 果日飲】冷壓蔬果纖活飲,蔬果汁
【COCOPLUS】100% 純椰子水,蔬果汁;椰子
【AQUACOCO】100%椰子水,蔬果汁;椰子
【蝦覓世界】高麗菜鮮蝦水餃,餃子;蝦;高麗菜
【蝦覓世界】韭黃鮮蝦水餃,餃子;蝦;蔬菜
【蝦覓世界】手工月亮蝦餅,蝦
【蝦覓世界】千張鮮蝦捲,蝦
【蝦覓世界】2026紹興醉鮮蝦,蝦;酒
【蔥阿伯】家鄉味蔥肉餡餅,麵餅;肉類;蔥
【蔥阿伯】家鄉味韭菜餡餅,麵餅;蔬菜
【蔥阿伯】招牌拔絲蔥抓餅,麵餅;蔥
【蔥阿伯】九層塔千層拔絲抓餅,麵餅;蔬菜
【游記百年油飯】游記招牌油飯,飯類
【彭園】彭園湖南老甕酸菜白肉鍋 ,火鍋;肉類;酸菜
【彭園】彭園老譚剁椒白肉鍋,火鍋;肉類;辣椒
【寒舍】寒舍荷香芋頭粉蒸排骨,排骨;芋頭
【寒舍】寒舍牛肝菌菇燉雞湯,湯品;雞;菌菇
【寒舍】寒舍干貝米糕,米糕;干貝
【寒舍】寒舍上湯珠貝佛跳牆,佛跳牆;貝類
【寒沐】傳香櫻花蝦米糕,米糕;蝦
【寒沐】胡椒豬肚全雞團圓鍋,火鍋;豬;內臟及血製品;胡椒;雞
【喜生米漢堡】米漢堡,米;堡
【喬亞】焦糖風味雲朵拿鐵,拿鐵;焦糖
【喬亞】榛果白巧克力風味雲朵拿鐵,拿鐵;榛果;可可
【喬亞】滴濾拿鐵,拿鐵
【喬亞】滴濾無糖黑咖啡,黑咖啡
【喬亞】滴濾黑咖拿鐵-組合包,拿鐵;黑咖啡
【湛盧】經典獨家系列濾掛式咖啡-綜合,咖啡
【黑面蔡】樂天xHMC 聯名香萃咖啡 ,咖啡
【當代】阿拉比卡咖啡,咖啡
【當代】濃縮咖啡,咖啡
【雍大生技】龍之醇能量咖啡,咖啡
【廣吉】白咖啡二合一,咖啡
【廣吉】白咖啡三合一,咖啡
【廣吉】玫瑰鹽白可可咖啡,咖啡;鹽
【廣吉】特調咖啡二合一,咖啡
【廣吉】黃金曼特寧2in1風味咖啡,咖啡
【廣吉】經典品味-榛果風味拿鐵咖啡,拿鐵;榛果
【廣吉】經典品味-藍山碳燒風味咖啡,咖啡
【廣吉】經典深焙-黃金曼特寧風味咖啡,咖啡
【廣吉】濾掛咖啡重烘焙曼巴,咖啡
【廣吉】濾掛咖啡頂級藍山,咖啡
【廣吉】濾掛咖啡黃金曼特寧,咖啡
【廣吉】濾掛咖啡藍山風味,咖啡
【廣吉】藍山風味炭燒咖啡,咖啡
【廣吉】藍山碳燒風味咖啡三合一,咖啡
【摩卡】三合一咖啡隨身包,咖啡
【摩卡】巴西香濃咖啡,咖啡
【摩卡】衣索比亞濾掛咖啡,咖啡
【摩卡】咖啡極品三合一咖啡,咖啡
【摩卡】咖啡極品藍山風味咖啡-三合一,咖啡
【摩卡】法式拿鐵二合一咖啡,拿鐵
【摩卡】法式拿鐵四合一咖啡隨身包,拿鐵
【摩卡】耶加特調濾掛咖啡,咖啡
【摩卡】哥倫比亞濾掛咖啡,咖啡
【摩卡】特賞咖啡,咖啡
【摩卡】現在最好2合1拿鐵風味咖啡,拿鐵
【摩卡】現在最好拿鐵咖啡,拿鐵
【摩卡】現在最好特調三合一咖啡,咖啡
【摩卡】現在最好純黑咖啡,黑咖啡
【摩卡】精典即溶咖啡-玻璃瓶,咖啡
【摩卡】精典濾掛咖啡-中焙,咖啡
【摩卡】精典濾掛咖啡-重焙,咖啡
【摩卡】濾掛咖啡-耶加雪菲,咖啡
【摩卡】嚴選二合一白咖啡,咖啡
【摩卡】嚴選三合一白咖啡,咖啡
【摩卡】嚴選白咖啡二合一,咖啡
【摩卡】嚴選白咖啡三合一,咖啡
【摩可納】經典5號中烘焙黑咖啡,黑咖啡
【摩可納】經典8號深烘焙黑咖啡,黑咖啡
【摩可納】榛果風味中烘焙黑咖啡,黑咖啡;榛果
【璞珞嚴選】濾掛珈琲-花香甜橘,咖啡;柑橘
【鮮一杯】日曬藝伎風味濾掛咖啡,咖啡
【鮮一杯】水洗藝伎風味濾掛咖啡,咖啡
【鮮一杯】老舊金山拿鐵咖啡/二合一,拿鐵
【鮮一杯】老舊金山拿鐵咖啡/三合一,拿鐵
【鮮一杯】濾掛咖啡-瓜地馬拉,咖啡
【鮮一杯】濾掛咖啡-義式烘焙,咖啡
【舊街場】2合1白咖啡&奶精,咖啡;油類
【舊街場】3合1天然蔗糖白咖啡,咖啡;糖
【舊街場】3合1特濃白咖啡,咖啡
【舊街場】3合1減糖白咖啡,咖啡
【舊街場】三合一經典白咖啡,咖啡
【舊街場】三合一鹽香焦糖味白咖啡,咖啡;焦糖;鹽
【舊街場】絲滑三合一白咖啡,咖啡
【舊街場】榛果白咖啡,咖啡;榛果
【囍瑞】有機即溶咖啡,咖啡
【米森】BC益生菌可可脆麥片,麥片;可可
【米森】BC益生菌堅果脆麥片,麥片;堅果種子類
【米森】水果覆盆莓麥片,麥片;莓果
【米森】水蜜桃草莓麥片,麥片;水蜜桃;草莓
【米森】冰湖大燕麥片,燕麥;麥片
【米森】有機純黑可可粉,可可
【米森】有機黑糖檸檬薑茶,茶類;檸檬;薑;黑糖
【米森】有機熱可可-牛奶巧克力,可可;牛奶
【米森】有機熱可可-黑巧克力,可可
【米森】米森有機純黑芝麻粉,芝麻
【米森】乳酸菌牛奶優格麥片,麥片;優酪優格;牛奶
【米森】乳酸菌草莓優格麥片,麥片;優酪優格;草莓
【米森】乳酸菌藍莓優格麥片,麥片;優酪優格;藍莓
【米森】核桃蔓越莓麥片,麥片;堅果種子類;蔓越莓
【米森】純龍眼蜂蜜,蜂蜜;龍眼
【米森】藍莓腰果麥片,麥片;堅果種子類;藍莓
【老傳家】鑽石黃金紅冰糖,糖
【自然本味】Weet-Bix 澳洲全榖片-麥香,全穀類
【自然本味】Weet-Bix澳洲全榖片Mini-野莓,全穀類;莓果
【亨源生機】100%小麥胚芽E,麥
【亨源生機】100%純黑芝麻粉,芝麻
【亨源生機】有機砂糖,糖
【亨源生機】有機黑糖粉,黑糖
【亨源生機】即食鷹嘴豆片,豆類
【伯朗】三合一 特濃榛果風味奶茶,奶茶;榛果
【伯朗】三合一奶茶,奶茶
【伯朗】奶茶減糖香濃三合一,奶茶
【享活】有機黑糖,黑糖
【京工】京工 蓮藕杏仁茶-全新升級,茶類;杏仁;全穀類
【京工】黑芝麻糊,芝麻
【東和】台唯佳龍眼蜂蜜,龍眼;蜂蜜
【東和】高山蜂蜜,蜂蜜
【東和】蜂王花蜜,蜂蜜
【初品果】雲林古坑甜蜜多汁柳丁禮盒,柳橙
【初品果】富立牧場靈芝機能雞蛋,蛋類
【初品果】產地直送紅肉火龍果禮盒,水果
【初品果】產地直送芭樂禮盒,芭樂
【初品果】高雄燕巢珍愛牛奶蜜棗禮盒,水果
【初品果】高雄燕巢牛奶蜜棗禮盒,水果
【初品果】高雄美濃雙色橙蜜小番茄禮盒,番茄
【初品果】高雄美濃橙蜜香小番茄禮盒,番茄
【初品果】高雄美濃紅蜜小番茄禮盒,番茄
【初品果】高雄六龜蜜風鈴蓮霧禮盒,水果
【初品果】南投雙色夢幻火龍果禮盒,水果
【初品果】南投埔里紫蜜百香果禮盒A級,百香果
【初品果】花蓮鶴岡老欉文旦禮盒,柚子
【初品果】拉拉山砂糖橘禮盒,柑橘
【初品果】白龍王水果玉米禮盒,玉米
【初品果】台東知本鳳梨釋迦禮盒,水果
【初品果】台東知本大目釋迦禮盒,水果
【初品果】日本品種貝貝栗子南瓜禮盒,蔬菜
【天天果園】嚴選老欉雞蛋柳丁,柳橙;蛋類
【天天果園】韓國麝香葡萄-大串,葡萄
【天天果園】韓國麝香無籽葡萄,葡萄
【天天果園】韓國空運無籽麝香綠葡萄,葡萄
【天天果園】韓國水梨特大顆,水果
【天天果園】韓國水梨巨無霸,水果
【天天果園】韓國水梨大顆,水果
【天天果園】燕巢區牛奶蜜棗,水果
【天天果園】歐洲進口鮮凍覆盆子,水果
【天天果園】彰化嚴選粉紅蜜芭樂,芭樂
【天天果園】新竹新埔筆柿餅,水果
【天天果園】黑寶水果玉米,玉米
【天天果園】黑糖芭比蓮霧特大果,水果
【天天果園】黑糖芭比蓮霧中果,水果
【天天果園】黑糖芭比蓮霧大果,水果
【天天果園】雲林老欉柳丁,柳橙
【天天果園】智利櫻桃,水果
【天天果園】智利特大顆櫻桃,水果
【天天果園】馬來西亞D197老樹貓山王榴槤,水果
【天天果園】草生栽種珍珠柑,柑橘
【天天果園】紐西蘭櫻桃,水果
【天天果園】紐西蘭亞尼士櫻桃,水果
【天天果園】紐西蘭大嘴巴櫻桃,水果
【天天果園】秘魯秋脆綠無籽葡萄,葡萄
【天天果園】埔里吊網香甜百香果,百香果
【天天果園】苗栗卓蘭巨峰葡萄,葡萄
【天天果園】美國華盛頓XL富士蘋果,蘋果
【天天果園】美國北極熊富士蘋果,蘋果
【天天果園】紅心芭樂,芭樂
【天天果園】帝王芭樂,芭樂
【天天果園】空運進口新鮮藍莓,藍莓
【天天果園】波蘭綜合莓果_紅醋栗/黑莓/藍莓,藍莓
【天天果園】台灣嚴選橙蜜香番茄,番茄
【天天果園】台灣嚴選溫室聖女番茄,番茄
【天天果園】台灣嚴選溫室玉女番茄,番茄
【天天果園】台灣嚴選香水草莓XXL號,草莓
【天天果園】台灣嚴選香水草莓M號,草莓
【天天果園】台灣嚴選香水草莓L號,草莓
【天天果園】台灣糖蜜百香果,百香果
【天天果園】台灣福柑佛利檬柑橘,柑橘
【天天果園】台灣紅肉火龍果特大顆,水果
【天天果園】台灣紅肉火龍果大顆,水果
【天天果園】台灣玫瑰甜橙,柳橙
【天天果園】台灣大顆牛奶蜜棗,水果
【天天果園】台農66號紅心地瓜,地瓜
【天天果園】台農57號黃金地瓜,地瓜
【天天果園】台農2號木瓜,水果
【天天果園】台東大目釋迦_特大果 ,水果
【天天果園】台東大目釋迦_大果 ,水果
【天天果園】水果玉米,玉米
【天天果園】日本熊本/福岡/佐賀/長崎草莓,草莓
【天天果園】日本雷鳥富山柿干,水果
【天天果園】日本雷鳥富山干柿,水果
【天天果園】日本愛媛縣蜜柑禮盒,柑橘
【天天果園】日本鹿兒島金桔,柑橘
【天天果園】日本品種金時栗子地瓜,地瓜
【天天果園】日本品種生紫黑玉地瓜,地瓜
【天天果園】日本青森紅蜜蘋果,蘋果
【天天果園】日本青森金星蘋果,蘋果
【天天果園】日本空運宮崎溫室金桔,柑橘
【天天果園】日本和歌山無籽蜜柑禮盒,柑橘
【天天果園】日本佐賀縣無籽蜜柑,柑橘
【天天果園】日本市田柿干,水果
【上豐蛋品】冷藏新鮮蛋黃液,蛋類
【上豐蛋品】小農蛋,蛋類
【上豐蛋品】 冷藏新鮮蛋白液,蛋類
【Gold Thon】馬來西亞金包榴槤果肉盒裝,水果
【Gold Thon】馬來西亞老樹蘇丹王榴槤果肉,水果
【Gold Thon】馬來西亞老樹貓山王榴槤果肉,水果
【Gold Thon】Sweet Juicy 泰國特濃A級冷凍金枕頭榴槤,水果
【忠義】綠豆子,綠豆
【忠義】黑糖冬瓜茶磚,茶類;黑糖;冬瓜
【忠義】野生無砂紫菜,海苔
【忠義】高山香菇鈕釦菇,香菇
【忠義】有機黃豆,豆類
【忠義】台灣香菇,香菇
【忠義】冬瓜茶磚,茶類;冬瓜
【享活】奇亞籽,堅果種子類
【享活】有機紅藜麥,藜麥
【享活】有機三色藜麥,藜麥
【良農食品】綠豆,綠豆
【良農食品】萬丹紅豆-大粒,紅豆
【良農食品】埔里高山冬菇,菌菇
【亨源生機】有機黃豆,豆類
【亨源生機】有機紅藜麥,藜麥
【亨源生機】有機紅棗,紅棗
【亨源生機】有機枸杞,中藥材
【亨源生機】有機奇亞籽,堅果種子類
【老媽子】藥膳排骨燉包,中藥材;排骨
【老媽子】薑母鴨藥膳包,中藥材;鴨;薑
【老媽子】燒酒雞燉包,雞;酒
【老媽子】首烏雞燉包,雞
【老媽子】肉骨茶燉包,湯品
【老媽子】羊肉爐燉包,火鍋;羊
【老媽子】四物雞藥膳包,中藥材;雞
【老媽子】人參雞燉包,人蔘;雞
【米森】米森有機紅藜麥,藜麥
【米森】有機綠豆,綠豆
【米森】有機黑豆,豆類
【米森】有機黃豆,豆類
【有機廚坊】有機綠豆,綠豆
【有機廚坊】有機小米,米
【全新穀堡】藥燉排骨調理包,排骨;中藥材
【全新穀堡】蓮子,全穀類
【全新穀堡】新社厚肉香菇,香菇
【全新穀堡】黃耆調理包,中藥材
【全新穀堡】無砂圓紫菜,海苔
【全新穀堡】雪耳蓮子湯-調理包,湯品;全穀類;木耳
【全新穀堡】紅棗-調理用,紅棗
【全新穀堡】台灣鈕釦菇,菌菇
【全新穀堡】台灣高山香菇,香菇
【全新穀堡】北海道長厚昆布,蔬菜
【全新穀堡】十全大補調理包,中藥材
【全新穀堡】6A特選大枸杞,中藥材
【生活良好】生切麻糬-薄片 ,麻糬
【生活良好】生切麻糬-方形 ,麻糬
【生活良好】大麥片,麥片
【卡滋】DIY玉米粒-蘑菇球,玉米
【卡滋】DIY玉米粒-蝴蝶型,玉米
【北海道】長昆布,蔬菜
【日邦】北海道昆布,蔬菜
【日正】爆米花-鹹,點心類;玉米
【日正】爆米花-甜,點心類;玉米
【日正】海帶芽-海鮮,蔬菜
【日正】南北坊薏仁,全穀類
【日正】台灣履歷紅豆,紅豆
【日正】DIY椰奶西米露,椰子;點心類
【皇族】鳳梨酥,鳳梨;點心類
【皇族】黑糖花生大福,麻糬;黑糖;花生
【皇族】莓大福,麻糬;莓果
【皇族】豆大福,麻糬;豆類
【皇族】芋香大福,麻糬;芋頭
【皇族】巧克力花生Q餅,點心類;可可;花生
【皇族】水果大福-草莓,麻糬;草莓
【皇族】水果大福-哈密瓜,麻糬;水果
【皇族】日月潭花生麻糬,麻糬;花生
【皇族】日月潭芝麻麻糬,麻糬;芝麻
【皇族】日月潭抹茶麻糬,麻糬;綠茶抹茶
【皇族】手打麻糬-紅豆,麻糬;紅豆
【皇族】手打麻糬-花生,麻糬;花生
【珍田生機】珍田鹹鴨蛋黃可麗餅,點心類;蛋類
【珍田生機】珍田鹹酥米香脆餅,餅乾脆片
【珍田生機】珍田富貴米荖-養生芝麻,點心類;芝麻
【珍田生機】珍田堅果酥,堅果種子類
【珍田生機】珍田茶酥,點心類;茶類
【珍田生機】珍田春棗,水果
【珍田生機】珍田奇亞籽生機蘇打餅-蕎麥紫菜,餅乾脆片;麥;海苔;堅果種子類
【珍田生機】珍田奇亞籽生機蘇打餅-黑椒岩鹽,餅乾脆片;胡椒;鹽;堅果種子類
【珍田生機】珍田奇亞籽生機蘇打餅-黑芝麻,餅乾脆片;芝麻;堅果種子類
【珍田生機】珍田奇亞籽生機蘇打餅,餅乾脆片;堅果種子類
【珍田生機】珍田乳酪鹹餅,餅乾脆片;起司
【珍田生機】珍田竹鹽蕎麥蘇打餅,餅乾脆片;麥;鹽
【珍田生機】珍田竹鹽生機蘇打餅-蕎麥海菜,餅乾脆片;麥;蔬菜;鹽
【珍田生機】珍田竹鹽生機蘇打餅-蕎麥香蔥,餅乾脆片;麥;蔥;鹽
【珍田生機】珍田竹鹽生機蘇打餅-蕎麥芝麻,餅乾脆片;麥;芝麻;鹽
【珍田生機】珍田三星蔥可麗餅,點心類;蔥
【炳叔】不用啃烤玉米粒-古早味蒜香,玉米;蒜
【津鄉】韓式椒鹽菜脯餅,餅乾脆片;鹽;胡椒;蔬菜
【津鄉】蔥仔餅,麵餅;蔥
【星禾】韓式小雞麵,雞;麵
【星禾】小雞麵,雞;麵
【奎克】蝴蝶脆餅-切達起司味,餅乾脆片;起司
【奎克】蝴蝶脆餅-大蒜麵包味,餅乾脆片;蒜;麵包
【品客 Pringles】極上醇香雞汁風味洋芋片,洋芋片;雞
【品客 Pringles】洋芋片-碳烤BBQ口味,洋芋片
【品客 Pringles】洋芋片-原味,洋芋片
【品客 Pringles】洋芋片-香濃起司口味,洋芋片;起司
【品客 Pringles】洋芋片-香辣口味,洋芋片;辣椒
【品客 Pringles】洋芋片-洋蔥口味,洋芋片;洋蔥
【品客 Pringles】洋芋片-火焰牛排口味,洋芋片;牛
【品客 Pringles】洋芋片-比薩口味,洋芋片;麵餅
【品客 Pringles】究極旨味海苔鹽風味洋芋片,洋芋片;海苔;鹽
【品客 Pringles】MINIS 洋蔥奶焗口味,洋蔥;奶油
【厚燒】鹽味-米果,點心類;鹽;米
【厚燒】海苔-米果,點心類;海苔;米
【厚燒】可口椒鹽味-米果,點心類;鹽;胡椒;米
【厚毅】藜麥海苔餅,藜麥;海苔;餅乾脆片
【厚毅】檸檬味藜麥薄餅,藜麥;檸檬;餅乾脆片
【厚毅】綜合三色薄餅,餅乾脆片
【厚毅】起士味藜麥薄餅,藜麥;起司;餅乾脆片
【青澤良品】醬心蛋捲-花生口味,蛋捲;花生
【青澤良品】醬心蛋捲-芝麻口味,蛋捲;芝麻
【青澤良品】蔓越莓洛神雪花餅,餅乾脆片;蔓越莓
【青澤良品】肉鬆鹹蛋黃雪花餅,餅乾脆片;肉鬆;蛋類
【阿華田】巧酥威化-巧克力麥芽,餅乾脆片;可可;麥
【阿華田】巧克力麥芽杏仁曲奇,餅乾脆片;可可;杏仁;麥
【阿華田】巧克力麥芽曲奇,餅乾脆片;可可;麥
【阿華田】WOW!FOR巧克力麥芽比利時,可可;麥
【長松】鮮奶棒-蛋奶素,點心類;牛奶
【長松】巧克力棒-蛋奶素,點心類;可可
【長松】台灣好味蔓越莓酥條裝,點心類;蔓越莓
【長松】台灣好味芒果酥條裝,點心類;芒果
【長松】台灣好味芋頭酥,點心類;芋頭
【金師傅】韓式蝦餅-海鮮炒碼麵風味,麵;蝦
【金師傅】韓式蝦餅-奶香蒜味,蒜;蝦
【花之戀語】牛軋餅-原味,餅乾脆片
【肯寶 KB99】奇亞籽雜糧棒 ,堅果種子類
【農心】韓國醡醬風味麵,麵
【農心】魷魚海鮮味湯麵,麵;魷魚;湯品
【農心】超進化辛碗麵－濃郁牛骨湯味,麵;牛;湯品
【農心】部隊鍋拉麵,拉麵;火鍋
【農心】爽口烏龍麵-海鮮味湯料超值包,麵;海鮮;湯品
【農心】爽口海鮮味烏龍麵,麵;海鮮
【農心】馬鈴薯麵,麵;馬鈴薯
【農心】烏龍大碗麵-天婦羅海鮮味,麵;蝦
【農心】泰耕洞洞辣炒年糕-甜辣醬,年糕;辣椒
【農心】泰耕洞洞辣炒年糕-粉紅醬,年糕
【農心】泰耕洞洞辣炒年糕冬粉碗裝-原味,冬粉絲;年糕
【農心】泰耕洞洞炒年糕冬粉碗裝-白醬味,冬粉絲;年糕
【農心】泰耕Baby Shark炒年糕杯-韓式炸醬味,年糕
【農心】泰耕baby Shark炒年糕杯-甜辣味,年糕;辣椒
【農心】泰耕Baby Shark炒年糕杯-白醬味,年糕
【農心】炸王醡醬麵,麵
【農心】辛辣白菜風味杯麵,麵;白菜;辣椒
