"text","labels"
"[MIPPEUM 美好生活]NFC 100%ABC綜合蔬果汁","Root;食材;其它類;飲品類;蔬果汁"
"[MALEE]COCO香水椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[Malee COCO]100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[LOTTE 樂天]LOTTE樂天蘋果汁","Root;食材;其它類;水果;蘋果;飲品類;蔬果汁"
"[LOTTE 樂天]LOTTE樂天粒粒橘子汁","Root;食材;其它類;水果;柑橘;飲品類;蔬果汁"
"[LOTTE 樂天]LOTTE樂天粒粒葡萄汁","Root;食材;其它類;水果;葡萄;飲品類;蔬果汁"
"[LOTTE 樂天]LOTTE樂天草莓汁","Root;食材;其它類;水果;莓果;飲品類;草莓;蔬果汁"
"[LOTTE 樂天]LOTTE樂天水梨汁","Root;食材;其它類;水果;飲品類;蔬果汁"
"[Lindy's]Lindy's 椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[KohCoconut 酷椰嶼]100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[KohCoconut 酷椰嶼]100% 純椰子汁","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[Juver]西班牙茱兒蘋果汁","Root;食材;其它類;水果;蘋果;飲品類;蔬果汁"
"[jans]100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[INNOCENT]100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[IF]100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[HYDRO COCO]椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[HT 農場]NFC100%紅石榴原汁","Root;食材;其它類;水果;飲品類;蔬果汁"
"[HAITAI]韓國葡萄汁","Root;食材;其它類;水果;葡萄;飲品類;蔬果汁"
"[HAITAI]韓國水梨汁","Root;食材;其它類;水果;飲品類;蔬果汁"
"[HAITAI]葡萄汁","Root;食材;其它類;水果;葡萄;飲品類;蔬果汁"
"[HAITAI]水梨汁","Root;食材;其它類;水果;飲品類;蔬果汁"
"[GOLD-PAK]福岡甘王草莓風味果汁棒","Root;食材;其它類;水果;莓果;飲品類;草莓;蔬果汁"
"[GEN TREE]金樹100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[FOCO]火烤純100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[fOCO]Life+火烤純100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[EVERALOE 唯樂]蘆薈飲-荔枝風味","Root;食材;其它類;水果;蔬菜;荔枝;飲品類"
"[EVERALOE 唯樂]蘆薈飲-白葡萄風味","Root;食材;其它類;水果;蔬菜;葡萄;飲品類"
"[Day Juice 果日飲]綜合冷壓蔬果纖活飲","Root;食材;其它類;飲品類;蔬果汁"
"[Day Juice 果日飲]冷壓蔬果纖活飲","Root;食材;其它類;飲品類;蔬果汁"
"[COCOPLUS]100% 純椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[AQUACOCO]100%椰子水","Root;食材;其它類;椰子;飲品類;蔬果汁"
"[蝦覓世界]高麗菜鮮蝦水餃","Root;食材;全穀類;海鮮;蔬菜;甲殼類;餃子;高麗菜;蝦"
"[蝦覓世界]韭黃鮮蝦水餃","Root;食材;全穀類;海鮮;蔬菜;甲殼類;餃子;蝦"
"[蝦覓世界]手工月亮蝦餅","Root;食材;海鮮;甲殼類;蝦"
"[蝦覓世界]千張鮮蝦捲","Root;食材;海鮮;甲殼類;蝦"
"[蝦覓世界]2026紹興醉鮮蝦","Root;食材;其它類;海鮮;甲殼類;飲品類;蝦;酒"
"[蔥阿伯]家鄉味蔥肉餡餅","Root;食材;全穀類;肉類;蔬菜;蔥;麵餅"
"[蔥阿伯]家鄉味韭菜餡餅","Root;食材;全穀類;蔬菜;麵餅"
"[蔥阿伯]招牌拔絲蔥抓餅","Root;食材;全穀類;蔬菜;蔥;麵餅"
"[蔥阿伯]九層塔千層拔絲抓餅","Root;食材;全穀類;蔬菜;麵餅"
"[游記百年油飯]游記招牌油飯","Root;食材;全穀類;米;飯類"
"[彭園]彭園湖南老甕酸菜白肉鍋","Root;食材;其它類;肉類;蔬菜;複合食品;酸菜;火鍋"
"[彭園]彭園老譚剁椒白肉鍋","Root;食材;其它類;肉類;蔬菜;複合食品;辣椒;火鍋"
"[寒舍]寒舍荷香芋頭粉蒸排骨","Root;食材;全穀類;肉類;排骨;芋頭"
"[寒舍]寒舍牛肝菌菇燉雞湯","Root;食材;其它類;肉類;蔬菜;菌菇;複合食品;雞;湯品"
"[寒舍]寒舍干貝米糕","Root;食材;全穀類;海鮮;米;貝類;干貝;飯類;米糕"
"[寒舍]寒舍上湯珠貝佛跳牆","Root;食材;其它類;海鮮;複合食品;貝類;佛跳牆"
"[寒沐]傳香櫻花蝦米糕","Root;食材;全穀類;海鮮;甲殼類;米;蝦;飯類;米糕"
"[寒沐]胡椒豬肚全雞團圓鍋","Root;食材;其它類;肉類;內臟及血製品;複合食品;調味料;豬;雞;火鍋;胡椒"
"[喜生米漢堡]米漢堡","Root;食材;全穀類;米;麵包;堡"
"[喬亞]焦糖風味雲朵拿鐵","Root;食材;其它類;調味料;飲品類;咖啡;糖;拿鐵;焦糖"
"[喬亞]榛果白巧克力風味雲朵拿鐵","Root;食材;其它類;堅果種子類;可可;榛果;飲品類;咖啡;拿鐵"
"[喬亞]滴濾拿鐵","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[喬亞]滴濾無糖黑咖啡","Root;食材;其它類;飲品類;咖啡;黑咖啡"
"[喬亞]滴濾黑咖拿鐵-組合包","Root;食材;其它類;飲品類;咖啡;拿鐵;黑咖啡"
"[湛盧]經典獨家系列濾掛式咖啡-綜合","Root;食材;其它類;飲品類;咖啡"
"[黑面蔡]樂天xHMC 聯名香萃咖啡","Root;食材;其它類;飲品類;咖啡"
"[當代]阿拉比卡咖啡","Root;食材;其它類;飲品類;咖啡"
"[當代]濃縮咖啡","Root;食材;其它類;飲品類;咖啡"
"[雍大生技]龍之醇能量咖啡","Root;食材;其它類;飲品類;咖啡"
"[廣吉]白咖啡二合一","Root;食材;其它類;飲品類;咖啡"
"[廣吉]白咖啡三合一","Root;食材;其它類;飲品類;咖啡"
"[廣吉]玫瑰鹽白可可咖啡","Root;食材;其它類;調味料;飲品類;咖啡;鹽"
"[廣吉]特調咖啡二合一","Root;食材;其它類;飲品類;咖啡"
"[廣吉]黃金曼特寧2in1風味咖啡","Root;食材;其它類;飲品類;咖啡"
"[廣吉]經典品味-榛果風味拿鐵咖啡","Root;食材;其它類;堅果種子類;榛果;飲品類;咖啡;拿鐵"
"[廣吉]經典品味-藍山碳燒風味咖啡","Root;食材;其它類;飲品類;咖啡"
"[廣吉]經典深焙-黃金曼特寧風味咖啡","Root;食材;其它類;飲品類;咖啡"
"[廣吉]濾掛咖啡重烘焙曼巴","Root;食材;其它類;飲品類;咖啡"
"[廣吉]濾掛咖啡頂級藍山","Root;食材;其它類;飲品類;咖啡"
"[廣吉]濾掛咖啡黃金曼特寧","Root;食材;其它類;飲品類;咖啡"
"[廣吉]濾掛咖啡藍山風味","Root;食材;其它類;飲品類;咖啡"
"[廣吉]藍山風味炭燒咖啡","Root;食材;其它類;飲品類;咖啡"
"[廣吉]藍山碳燒風味咖啡三合一","Root;食材;其它類;飲品類;咖啡"
"[摩卡]三合一咖啡隨身包","Root;食材;其它類;飲品類;咖啡"
"[摩卡]巴西香濃咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]衣索比亞濾掛咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]咖啡極品三合一咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]咖啡極品藍山風味咖啡-三合一","Root;食材;其它類;飲品類;咖啡"
"[摩卡]法式拿鐵二合一咖啡","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[摩卡]法式拿鐵四合一咖啡隨身包","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[摩卡]耶加特調濾掛咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]哥倫比亞濾掛咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]特賞咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]現在最好2合1拿鐵風味咖啡","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[摩卡]現在最好拿鐵咖啡","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[摩卡]現在最好特調三合一咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]現在最好純黑咖啡","Root;食材;其它類;飲品類;咖啡;黑咖啡"
"[摩卡]精典即溶咖啡-玻璃瓶","Root;食材;其它類;飲品類;咖啡"
"[摩卡]精典濾掛咖啡-中焙","Root;食材;其它類;飲品類;咖啡"
"[摩卡]精典濾掛咖啡-重焙","Root;食材;其它類;飲品類;咖啡"
"[摩卡]濾掛咖啡-耶加雪菲","Root;食材;其它類;飲品類;咖啡"
"[摩卡]嚴選二合一白咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]嚴選三合一白咖啡","Root;食材;其它類;飲品類;咖啡"
"[摩卡]嚴選白咖啡二合一","Root;食材;其它類;飲品類;咖啡"
"[摩卡]嚴選白咖啡三合一","Root;食材;其它類;飲品類;咖啡"
"[摩可納]經典5號中烘焙黑咖啡","Root;食材;其它類;飲品類;咖啡;黑咖啡"
"[摩可納]經典8號深烘焙黑咖啡","Root;食材;其它類;飲品類;咖啡;黑咖啡"
"[摩可納]榛果風味中烘焙黑咖啡","Root;食材;其它類;堅果種子類;榛果;飲品類;咖啡;黑咖啡"
"[璞珞嚴選]濾掛珈琲-花香甜橘","Root;食材;其它類;水果;柑橘;飲品類;咖啡"
"[鮮一杯]日曬藝伎風味濾掛咖啡","Root;食材;其它類;飲品類;咖啡"
"[鮮一杯]水洗藝伎風味濾掛咖啡","Root;食材;其它類;飲品類;咖啡"
"[鮮一杯]老舊金山拿鐵咖啡/二合一","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[鮮一杯]老舊金山拿鐵咖啡/三合一","Root;食材;其它類;飲品類;咖啡;拿鐵"
"[鮮一杯]濾掛咖啡-瓜地馬拉","Root;食材;其它類;飲品類;咖啡"
"[鮮一杯]濾掛咖啡-義式烘焙","Root;食材;其它類;飲品類;咖啡"
"[舊街場]2合1白咖啡&奶精","Root;食材;其它類;油類;飲品類;咖啡"
"[舊街場]3合1天然蔗糖白咖啡","Root;食材;其它類;調味料;飲品類;咖啡;糖"
"[舊街場]3合1特濃白咖啡","Root;食材;其它類;飲品類;咖啡"
"[舊街場]3合1減糖白咖啡","Root;食材;其它類;飲品類;咖啡"
"[舊街場]三合一經典白咖啡","Root;食材;其它類;飲品類;咖啡"
"[舊街場]三合一鹽香焦糖味白咖啡","Root;食材;其它類;調味料;飲品類;咖啡;糖;鹽;焦糖"
"[舊街場]絲滑三合一白咖啡","Root;食材;其它類;飲品類;咖啡"
"[舊街場]榛果白咖啡","Root;食材;其它類;堅果種子類;榛果;飲品類;咖啡"
"[囍瑞]有機即溶咖啡","Root;食材;其它類;飲品類;咖啡"
"[米森]BC益生菌可可脆麥片","Root;食材;其它類;堅果種子類;可可;點心類;餅乾脆片;麥片"
"[米森]BC益生菌堅果脆麥片","Root;食材;其它類;堅果種子類;點心類;餅乾脆片;麥片"
"[米森]水果覆盆莓麥片","Root;食材;其它類;水果;莓果;點心類;餅乾脆片;麥片"
"[米森]水蜜桃草莓麥片","Root;食材;其它類;水果;水蜜桃;莓果;點心類;草莓;餅乾脆片;麥片"
"[米森]冰湖大燕麥片","Root;食材;全穀類;其它類;麥;點心類;燕麥;餅乾脆片;麥片"
"[米森]有機純黑可可粉","Root;食材;堅果種子類;可可"
"[米森]有機黑糖檸檬薑茶","Root;食材;其它類;水果;蔬菜;柑橘;薑;調味料;飲品類;檸檬;糖;茶類;黑糖"
"[米森]有機熱可可-牛奶巧克力","Root;食材;乳品類;堅果種子類;可可;牛奶"
"[米森]有機熱可可-黑巧克力","Root;食材;堅果種子類;可可"
"[米森]米森有機純黑芝麻粉","Root;食材;堅果種子類;芝麻"
"[米森]乳酸菌牛奶優格麥片","Root;食材;乳品類;其它類;優酪優格;牛奶;點心類;餅乾脆片;麥片"
"[米森]乳酸菌草莓優格麥片","Root;食材;乳品類;其它類;水果;優酪優格;莓果;點心類;草莓;餅乾脆片;麥片"
"[米森]乳酸菌藍莓優格麥片","Root;食材;乳品類;其它類;水果;優酪優格;莓果;點心類;藍莓;餅乾脆片;麥片"
"[米森]核桃蔓越莓麥片","Root;食材;其它類;堅果種子類;水果;莓果;點心類;蔓越莓;餅乾脆片;麥片"
"[米森]純龍眼蜂蜜","Root;食材;其它類;水果;點心類;龍眼;蜂蜜"
"[米森]藍莓腰果麥片","Root;食材;其它類;堅果種子類;水果;莓果;點心類;藍莓;餅乾脆片;麥片"
"[老傳家]鑽石黃金紅冰糖","Root;食材;其它類;調味料;糖"
"[自然本味]Weet-Bix 澳洲全榖片-麥香","Root;食材;全穀類"
"[自然本味]Weet-Bix澳洲全榖片Mini-野莓","Root;食材;全穀類;水果;莓果"
"[亨源生機]100%小麥胚芽E","Root;食材;全穀類;麥"
"[亨源生機]100%純黑芝麻粉","Root;食材;堅果種子類;芝麻"
"[亨源生機]有機砂糖","Root;食材;其它類;調味料;糖"
"[亨源生機]有機黑糖粉","Root;食材;其它類;調味料;糖;黑糖"
"[亨源生機]即食鷹嘴豆片","Root;食材;豆類"
"[伯朗]三合一 特濃榛果風味奶茶","Root;食材;其它類;堅果種子類;榛果;飲品類;茶類;奶茶"
"[伯朗]三合一奶茶","Root;食材;其它類;飲品類;茶類;奶茶"
"[伯朗]奶茶減糖香濃三合一","Root;食材;其它類;飲品類;茶類;奶茶"
"[享活]有機黑糖","Root;食材;其它類;調味料;糖;黑糖"
"[京工]京工 蓮藕杏仁茶-全新升級","Root;食材;全穀類;其它類;堅果種子類;杏仁;飲品類;茶類"
"[京工]黑芝麻糊","Root;食材;堅果種子類;芝麻"
"[東和]台唯佳龍眼蜂蜜","Root;食材;其它類;水果;點心類;龍眼;蜂蜜"
"[東和]高山蜂蜜","Root;食材;其它類;點心類;蜂蜜"
"[東和]蜂王花蜜","Root;食材;其它類;點心類;蜂蜜"
"[初品果]雲林古坑甜蜜多汁柳丁禮盒","Root;食材;水果;柑橘;柳橙"
"[初品果]富立牧場靈芝機能雞蛋","Root;食材;蛋類"
"[初品果]產地直送紅肉火龍果禮盒","Root;食材;水果"
"[初品果]產地直送芭樂禮盒","Root;食材;水果;芭樂"
"[初品果]高雄燕巢珍愛牛奶蜜棗禮盒","Root;食材;水果"
"[初品果]高雄燕巢牛奶蜜棗禮盒","Root;食材;水果"
"[初品果]高雄美濃雙色橙蜜小番茄禮盒","Root;食材;水果;番茄"
"[初品果]高雄美濃橙蜜香小番茄禮盒","Root;食材;水果;番茄"
"[初品果]高雄美濃紅蜜小番茄禮盒","Root;食材;水果;番茄"
"[初品果]高雄六龜蜜風鈴蓮霧禮盒","Root;食材;水果"
"[初品果]南投雙色夢幻火龍果禮盒","Root;食材;水果"
"[初品果]南投埔里紫蜜百香果禮盒A級","Root;食材;水果;百香果"
"[初品果]花蓮鶴岡老欉文旦禮盒","Root;食材;水果;柑橘;柚子"
"[初品果]拉拉山砂糖橘禮盒","Root;食材;水果;柑橘"
"[初品果]白龍王水果玉米禮盒","Root;食材;全穀類;玉米"
"[初品果]台東知本鳳梨釋迦禮盒","Root;食材;水果"
"[初品果]台東知本大目釋迦禮盒","Root;食材;水果"
"[初品果]日本品種貝貝栗子南瓜禮盒","Root;食材;蔬菜"
"[天天果園]嚴選老欉雞蛋柳丁","Root;食材;水果;蛋類;柑橘;柳橙"
"[天天果園]韓國麝香葡萄-大串","Root;食材;水果;葡萄"
"[天天果園]韓國麝香無籽葡萄","Root;食材;水果;葡萄"
"[天天果園]韓國空運無籽麝香綠葡萄","Root;食材;水果;葡萄"
"[天天果園]韓國水梨特大顆","Root;食材;水果"
"[天天果園]韓國水梨巨無霸","Root;食材;水果"
"[天天果園]韓國水梨大顆","Root;食材;水果"
"[天天果園]燕巢區牛奶蜜棗","Root;食材;水果"
"[天天果園]歐洲進口鮮凍覆盆子","Root;食材;水果"
"[天天果園]彰化嚴選粉紅蜜芭樂","Root;食材;水果;芭樂"
"[天天果園]新竹新埔筆柿餅","Root;食材;水果"
"[天天果園]黑寶水果玉米","Root;食材;全穀類;玉米"
"[天天果園]黑糖芭比蓮霧特大果","Root;食材;水果"
"[天天果園]黑糖芭比蓮霧中果","Root;食材;水果"
"[天天果園]黑糖芭比蓮霧大果","Root;食材;水果"
"[天天果園]雲林老欉柳丁","Root;食材;水果;柑橘;柳橙"
"[天天果園]智利櫻桃","Root;食材;水果"
"[天天果園]智利特大顆櫻桃","Root;食材;水果"
"[天天果園]馬來西亞D197老樹貓山王榴槤","Root;食材;水果"
"[天天果園]草生栽種珍珠柑","Root;食材;水果;柑橘"
"[天天果園]紐西蘭櫻桃","Root;食材;水果"
"[天天果園]紐西蘭亞尼士櫻桃","Root;食材;水果"
"[天天果園]紐西蘭大嘴巴櫻桃","Root;食材;水果"
"[天天果園]秘魯秋脆綠無籽葡萄","Root;食材;水果;葡萄"
"[天天果園]埔里吊網香甜百香果","Root;食材;水果;百香果"
"[天天果園]苗栗卓蘭巨峰葡萄","Root;食材;水果;葡萄"
"[天天果園]美國華盛頓XL富士蘋果","Root;食材;水果;蘋果"
"[天天果園]美國北極熊富士蘋果","Root;食材;水果;蘋果"
"[天天果園]紅心芭樂","Root;食材;水果;芭樂"
"[天天果園]帝王芭樂","Root;食材;水果;芭樂"
"[天天果園]空運進口新鮮藍莓","Root;食材;水果;莓果;藍莓"
"[天天果園]波蘭綜合莓果_紅醋栗/黑莓/藍莓","Root;食材;水果;莓果;藍莓"
"[天天果園]台灣嚴選橙蜜香番茄","Root;食材;水果;番茄"
"[天天果園]台灣嚴選溫室聖女番茄","Root;食材;水果;番茄"
"[天天果園]台灣嚴選溫室玉女番茄","Root;食材;水果;番茄"
"[天天果園]台灣嚴選香水草莓XXL號","Root;食材;水果;莓果;草莓"
"[天天果園]台灣嚴選香水草莓M號","Root;食材;水果;莓果;草莓"
"[天天果園]台灣嚴選香水草莓L號","Root;食材;水果;莓果;草莓"
"[天天果園]台灣糖蜜百香果","Root;食材;水果;百香果"
"[天天果園]台灣福柑佛利檬柑橘","Root;食材;水果;柑橘"
"[天天果園]台灣紅肉火龍果特大顆","Root;食材;水果"
"[天天果園]台灣紅肉火龍果大顆","Root;食材;水果"
"[天天果園]台灣玫瑰甜橙","Root;食材;水果;柑橘;柳橙"
"[天天果園]台灣大顆牛奶蜜棗","Root;食材;水果"
"[天天果園]台農66號紅心地瓜","Root;食材;全穀類;地瓜"
"[天天果園]台農57號黃金地瓜","Root;食材;全穀類;地瓜"
"[天天果園]台農2號木瓜","Root;食材;水果"
"[天天果園]台東大目釋迦_特大果","Root;食材;水果"
"[天天果園]台東大目釋迦_大果","Root;食材;水果"
"[天天果園]水果玉米","Root;食材;全穀類;玉米"
"[天天果園]日本熊本/福岡/佐賀/長崎草莓","Root;食材;水果;莓果;草莓"
"[天天果園]日本雷鳥富山柿干","Root;食材;水果"
"[天天果園]日本雷鳥富山干柿","Root;食材;水果"
"[天天果園]日本愛媛縣蜜柑禮盒","Root;食材;水果;柑橘"
"[天天果園]日本鹿兒島金桔","Root;食材;水果;柑橘"
"[天天果園]日本品種金時栗子地瓜","Root;食材;全穀類;地瓜"
"[天天果園]日本品種生紫黑玉地瓜","Root;食材;全穀類;地瓜"
"[天天果園]日本青森紅蜜蘋果","Root;食材;水果;蘋果"
"[天天果園]日本青森金星蘋果","Root;食材;水果;蘋果"
"[天天果園]日本空運宮崎溫室金桔","Root;食材;水果;柑橘"
"[天天果園]日本和歌山無籽蜜柑禮盒","Root;食材;水果;柑橘"
"[天天果園]日本佐賀縣無籽蜜柑","Root;食材;水果;柑橘"
"[天天果園]日本市田柿干","Root;食材;水果"
"[上豐蛋品]冷藏新鮮蛋黃液","Root;食材;蛋類"
"[上豐蛋品]小農蛋","Root;食材;蛋類"
"[上豐蛋品] 冷藏新鮮蛋白液","Root;食材;蛋類"
"[Gold Thon]馬來西亞金包榴槤果肉盒裝","Root;食材;水果"
"[Gold Thon]馬來西亞老樹蘇丹王榴槤果肉","Root;食材;水果"
"[Gold Thon]馬來西亞老樹貓山王榴槤果肉","Root;食材;水果"
"[Gold Thon]Sweet Juicy 泰國特濃A級冷凍金枕頭榴槤","Root;食材;水果"
"[忠義]綠豆子","Root;食材;全穀類;綠豆"
"[忠義]黑糖冬瓜茶磚","Root;食材;其它類;蔬菜;冬瓜;調味料;飲品類;糖;茶類;黑糖"
"[忠義]野生無砂紫菜","Root;食材;蔬菜;海苔"
"[忠義]高山香菇鈕釦菇","Root;食材;蔬菜;菌菇;香菇"
"[忠義]有機黃豆","Root;食材;豆類"
"[忠義]台灣香菇","Root;食材;蔬菜;菌菇;香菇"
"[忠義]冬瓜茶磚","Root;食材;其它類;蔬菜;冬瓜;飲品類;茶類"
"[享活]奇亞籽","Root;食材;堅果種子類"
"[享活]有機紅藜麥","Root;食材;全穀類;麥;藜麥"
"[享活]有機三色藜麥","Root;食材;全穀類;麥;藜麥"
"[良農食品]綠豆","Root;食材;全穀類;綠豆"
"[良農食品]萬丹紅豆-大粒","Root;食材;全穀類;紅豆"
"[良農食品]埔里高山冬菇","Root;食材;蔬菜;菌菇"
"[亨源生機]有機黃豆","Root;食材;豆類"
"[亨源生機]有機紅藜麥","Root;食材;全穀類;麥;藜麥"
"[亨源生機]有機紅棗","Root;食材;其它類;中藥材;紅棗"
"[亨源生機]有機枸杞","Root;食材;其它類;中藥材"
"[亨源生機]有機奇亞籽","Root;食材;堅果種子類"
"[老媽子]藥膳排骨燉包","Root;食材;其它類;肉類;中藥材;排骨"
